leitura,segundo,minuto,intensidadeMinuto
1,104,2,True
0,105,2,True
1,105,2,True
1,105,2,True
1,106,2,True
1,106,2,True
1,106,2,True
0,107,2,True
1,107,2,True
1,107,2,True
1,108,2,True
0,108,2,True
0,108,2,True
1,109,2,True
1,109,2,True
1,109,2,True
1,110,2,True
0,110,2,True
1,110,2,True
1,111,2,True
0,111,2,True
0,111,2,True
0,112,2,True
1,112,2,True
0,112,2,True
1,113,2,True
0,113,2,True
1,113,2,True
1,114,2,True
1,114,2,True
1,114,2,True
1,115,2,True
1,115,2,True
1,115,2,True
1,116,2,True
0,116,2,True
1,116,2,True
1,117,2,True
1,117,2,True
1,117,2,True
1,118,2,True
1,118,2,True
0,118,2,True
1,119,2,True
1,119,2,True
1,119,2,True
1,120,2,True
1,120,2,True
1,120,2,True
0,121,3,False
1,121,3,False
1,121,3,False
1,122,3,False
0,122,3,False
0,122,3,False
1,123,3,False
1,123,3,False
1,123,3,False
1,124,3,False
0,124,3,False
1,124,3,False
1,125,3,False
0,125,3,False
1,125,3,False
1,126,3,False
1,126,3,False
1,126,3,False
1,127,3,False
1,127,3,False
1,127,3,False
1,128,3,False
1,128,3,False
1,128,3,False
1,129,3,False
1,129,3,False
1,129,3,False
0,130,3,False
0,130,3,False
0,130,3,False
0,131,3,False
1,131,3,False
1,131,3,False
0,132,3,False
1,132,3,False
0,132,3,False
0,133,3,False
0,133,3,False
0,133,3,False
1,134,3,False
0,134,3,False
0,134,3,False
0,135,3,False
1,135,3,False
0,135,3,False
0,136,3,False
1,136,3,False
0,136,3,False
0,137,3,False
0,137,3,False
0,137,3,False
0,138,3,False
0,138,3,False
1,138,3,False
1,139,3,False
0,139,3,False
0,139,3,False
1,140,3,False
1,140,3,False
0,140,3,False
1,141,3,False
1,141,3,False
1,141,3,False
1,142,3,False
0,142,3,False
1,142,3,False
0,143,3,False
0,143,3,False
1,143,3,False
1,144,3,False
1,144,3,False
1,144,3,False
0,145,3,False
1,145,3,False
0,145,3,False
1,146,3,False
1,146,3,False
1,146,3,False
1,147,3,False
1,147,3,False
0,147,3,False
0,148,3,False
0,148,3,False
1,148,3,False
0,149,3,False
0,149,3,False
1,149,3,False
0,150,3,False
1,150,3,False
1,150,3,False
1,151,3,False
1,151,3,False
1,151,3,False
0,152,3,False
0,152,3,False
1,152,3,False
1,153,3,False
1,153,3,False
1,153,3,False
0,154,3,False
1,154,3,False
1,154,3,False
1,155,3,False
0,155,3,False
1,155,3,False
0,156,3,False
1,156,3,False
0,156,3,False
1,157,3,False
1,157,3,False
1,157,3,False
1,158,3,False
0,158,3,False
0,158,3,False
0,159,3,False
1,159,3,False
1,159,3,False
1,160,3,False
0,160,3,False
1,160,3,False
0,161,3,False
1,161,3,False
1,161,3,False
1,162,3,False
1,162,3,False
0,162,3,False
1,163,3,False
1,163,3,False
1,163,3,False
0,164,3,False
1,164,3,False
1,164,3,False
0,165,3,False
1,165,3,False
0,165,3,False
1,166,3,False
1,166,3,False
1,166,3,False
1,167,3,False
1,167,3,False
0,167,3,False
0,168,3,False
0,168,3,False
1,168,3,False
1,169,3,False
0,169,3,False
0,169,3,False
0,170,3,False
1,170,3,False
0,170,3,False
1,171,3,False
1,171,3,False
0,171,3,False
1,172,3,False
1,172,3,False
0,172,3,False
1,173,3,False
1,173,3,False
1,173,3,False
1,174,3,False
0,174,3,False
0,174,3,False
0,175,3,False
0,175,3,False
1,175,3,False
1,176,3,False
1,176,3,False
0,176,3,False
0,177,3,False
0,177,3,False
1,177,3,False
1,178,3,False
1,178,3,False
1,178,3,False
1,179,3,False
1,179,3,False
0,179,3,False
0,180,3,False
0,180,3,False
1,180,3,False
0,181,4,False
1,181,4,False
0,181,4,False
1,182,4,False
1,182,4,False
1,182,4,False
1,183,4,False
0,183,4,False
1,183,4,False
0,184,4,False
1,184,4,False
0,184,4,False
0,185,4,False
0,185,4,False
0,185,4,False
0,186,4,False
1,186,4,False
1,186,4,False
1,187,4,False
0,187,4,False
0,187,4,False
1,188,4,False
1,188,4,False
0,188,4,False
1,189,4,False
0,189,4,False
1,189,4,False
0,190,4,False
0,190,4,False
1,190,4,False
1,191,4,False
1,191,4,False
0,191,4,False
0,192,4,False
0,192,4,False
1,192,4,False
0,193,4,False
1,193,4,False
1,193,4,False
0,194,4,False
0,194,4,False
1,194,4,False
1,195,4,False
1,195,4,False
1,195,4,False
0,196,4,False
0,196,4,False
0,196,4,False
0,197,4,False
0,197,4,False
1,197,4,False
0,198,4,False
1,198,4,False
0,198,4,False
1,199,4,False
1,199,4,False
1,199,4,False
1,200,4,False
0,200,4,False
0,200,4,False
1,201,4,False
0,201,4,False
0,201,4,False
0,202,4,False
0,202,4,False
0,202,4,False
1,203,4,False
1,203,4,False
0,203,4,False
0,204,4,False
0,204,4,False
1,204,4,False
1,205,4,False
1,205,4,False
0,205,4,False
1,206,4,False
1,206,4,False
0,206,4,False
1,207,4,False
0,207,4,False
0,207,4,False
1,208,4,False
1,208,4,False
0,208,4,False
0,209,4,False
0,209,4,False
0,209,4,False
0,210,4,False
1,210,4,False
0,210,4,False
1,211,4,False
1,211,4,False
1,211,4,False
0,212,4,False
0,212,4,False
0,212,4,False
1,213,4,False
0,213,4,False
1,213,4,False
1,214,4,False
1,214,4,False
1,214,4,False
0,215,4,False
0,215,4,False
1,215,4,False
1,216,4,False
1,216,4,False
1,216,4,False
0,217,4,False
1,217,4,False
0,217,4,False
1,218,4,False
0,218,4,False
1,218,4,False
1,219,4,False
1,219,4,False
1,219,4,False
0,220,4,False
0,220,4,False
1,220,4,False
1,221,4,False
1,221,4,False
1,221,4,False
0,222,4,False
1,222,4,False
1,222,4,False
1,223,4,False
1,223,4,False
0,223,4,False
1,224,4,False
1,224,4,False
1,224,4,False
1,225,4,False
1,225,4,False
1,225,4,False
1,226,4,False
1,226,4,False
1,226,4,False
0,227,4,False
1,227,4,False
1,227,4,False
1,228,4,False
0,228,4,False
0,228,4,False
1,229,4,False
0,229,4,False
0,229,4,False
1,230,4,False
0,230,4,False
0,230,4,False
1,231,4,False
1,231,4,False
1,231,4,False
0,232,4,False
1,232,4,False
0,232,4,False
0,233,4,False
1,233,4,False
1,233,4,False
0,234,4,False
0,234,4,False
1,234,4,False
1,235,4,False
1,235,4,False
0,235,4,False
1,236,4,False
1,236,4,False
0,236,4,False
1,237,4,False
0,237,4,False
1,237,4,False
0,238,4,False
0,238,4,False
1,238,4,False
1,239,4,False
0,239,4,False
1,239,4,False
0,240,4,False
0,240,4,False
1,240,4,False
0,241,5,False
1,241,5,False
1,241,5,False
1,242,5,False
0,242,5,False
1,242,5,False
0,243,5,False
0,243,5,False
0,243,5,False
1,244,5,False
1,244,5,False
0,244,5,False
0,245,5,False
1,245,5,False
0,245,5,False
0,246,5,False
0,246,5,False
1,246,5,False
0,247,5,False
1,247,5,False
1,247,5,False
0,248,5,False
1,248,5,False
1,248,5,False
0,249,5,False
0,249,5,False
0,249,5,False
1,250,5,False
1,250,5,False
0,250,5,False
1,251,5,False
1,251,5,False
1,251,5,False
0,252,5,False
1,252,5,False
1,252,5,False
1,253,5,False
1,253,5,False
0,253,5,False
0,254,5,False
1,254,5,False
1,254,5,False
0,255,5,False
1,255,5,False
1,255,5,False
0,256,5,False
1,256,5,False
0,256,5,False
1,257,5,False
0,257,5,False
0,257,5,False
1,258,5,False
1,258,5,False
1,258,5,False
1,259,5,False
1,259,5,False
1,259,5,False
0,260,5,False
1,260,5,False
1,260,5,False
1,261,5,False
0,261,5,False
1,261,5,False
1,262,5,False
0,262,5,False
0,262,5,False
0,263,5,False
1,263,5,False
0,263,5,False
1,264,5,False
1,264,5,False
0,264,5,False
1,265,5,False
1,265,5,False
0,265,5,False
0,266,5,False
0,266,5,False
0,266,5,False
1,267,5,False
1,267,5,False
0,267,5,False
0,268,5,False
0,268,5,False
0,268,5,False
1,269,5,False
1,269,5,False
0,269,5,False
0,270,5,False
1,270,5,False
1,270,5,False
0,271,5,False
1,271,5,False
1,271,5,False
1,272,5,False
0,272,5,False
1,272,5,False
1,273,5,False
1,273,5,False
1,273,5,False
1,274,5,False
1,274,5,False
0,274,5,False
1,275,5,False
1,275,5,False
1,275,5,False
0,276,5,False
1,276,5,False
0,276,5,False
0,277,5,False
0,277,5,False
1,277,5,False
0,278,5,False
0,278,5,False
1,278,5,False
1,279,5,False
1,279,5,False
0,279,5,False
0,280,5,False
1,280,5,False
1,280,5,False
0,281,5,False
1,281,5,False
0,281,5,False
1,282,5,False
1,282,5,False
0,282,5,False
0,283,5,False
0,283,5,False
1,283,5,False
1,284,5,False
0,284,5,False
0,284,5,False
1,285,5,False
1,285,5,False
0,285,5,False
1,286,5,False
0,286,5,False
0,286,5,False
0,287,5,False
1,287,5,False
1,287,5,False
1,288,5,False
1,288,5,False
1,288,5,False
0,289,5,False
0,289,5,False
1,289,5,False
0,290,5,False
1,290,5,False
0,290,5,False
1,291,5,False
0,291,5,False
0,291,5,False
1,292,5,False
0,292,5,False
0,292,5,False
1,293,5,False
1,293,5,False
0,293,5,False
1,294,5,False
1,294,5,False
0,294,5,False
1,295,5,False
1,295,5,False
1,295,5,False
1,296,5,False
1,296,5,False
1,296,5,False
1,297,5,False
1,297,5,False
0,297,5,False
0,298,5,False
1,298,5,False
0,298,5,False
0,299,5,False
1,299,5,False
1,299,5,False
1,300,5,False
1,300,5,False
0,300,5,False
0,301,6,True
0,301,6,True
1,301,6,True
1,302,6,True
1,302,6,True
1,302,6,True
1,303,6,True
1,303,6,True
0,303,6,True
1,304,6,True
1,304,6,True
0,304,6,True
1,305,6,True
0,305,6,True
1,305,6,True
1,306,6,True
0,306,6,True
1,306,6,True
0,307,6,True
1,307,6,True
1,307,6,True
1,308,6,True
1,308,6,True
1,308,6,True
1,309,6,True
0,309,6,True
1,309,6,True
1,310,6,True
1,310,6,True
1,310,6,True
1,311,6,True
1,311,6,True
0,311,6,True
1,312,6,True
0,312,6,True
0,312,6,True
0,313,6,True
1,313,6,True
0,313,6,True
1,314,6,True
1,314,6,True
0,314,6,True
0,315,6,True
1,315,6,True
1,315,6,True
1,316,6,True
1,316,6,True
1,316,6,True
1,317,6,True
1,317,6,True
1,317,6,True
1,318,6,True
0,318,6,True
0,318,6,True
1,319,6,True
0,319,6,True
0,319,6,True
0,320,6,True
0,320,6,True
0,320,6,True
1,321,6,True
1,321,6,True
0,321,6,True
0,322,6,True
1,322,6,True
1,322,6,True
0,323,6,True
1,323,6,True
0,323,6,True
0,324,6,True
1,324,6,True
1,324,6,True
0,325,6,True
0,325,6,True
1,325,6,True
1,326,6,True
1,326,6,True
0,326,6,True
1,327,6,True
1,327,6,True
1,327,6,True
1,328,6,True
1,328,6,True
1,328,6,True
0,329,6,True
1,329,6,True
1,329,6,True
0,330,6,True
0,330,6,True
1,330,6,True
0,331,6,True
0,331,6,True
0,331,6,True
0,332,6,True
1,332,6,True
1,332,6,True
0,333,6,True
1,333,6,True
1,333,6,True
0,334,6,True
1,334,6,True
0,334,6,True
0,335,6,True
0,335,6,True
1,335,6,True
0,336,6,True
1,336,6,True
1,336,6,True
1,337,6,True
0,337,6,True
1,337,6,True
0,338,6,True
1,338,6,True
1,338,6,True
1,339,6,True
1,339,6,True
1,339,6,True
1,340,6,True
0,340,6,True
1,340,6,True
1,341,6,True
1,341,6,True
1,341,6,True
1,342,6,True
0,342,6,True
1,342,6,True
1,343,6,True
1,343,6,True
0,343,6,True
1,344,6,True
1,344,6,True
0,344,6,True
1,345,6,True
0,345,6,True
1,345,6,True
1,346,6,True
0,346,6,True
1,346,6,True
0,347,6,True
1,347,6,True
1,347,6,True
1,348,6,True
1,348,6,True
0,348,6,True
1,349,6,True
0,349,6,True
1,349,6,True
0,350,6,True
1,350,6,True
0,350,6,True
0,351,6,True
1,351,6,True
0,351,6,True
1,352,6,True
1,352,6,True
1,352,6,True
1,353,6,True
1,353,6,True
1,353,6,True
1,354,6,True
0,354,6,True
1,354,6,True
1,355,6,True
1,355,6,True
0,355,6,True
1,356,6,True
0,356,6,True
1,356,6,True
1,357,6,True
1,357,6,True
1,357,6,True
0,358,6,True
1,358,6,True
1,358,6,True
0,359,6,True
1,359,6,True
0,359,6,True
0,360,6,True
0,360,6,True
1,360,6,True
0,361,7,True
0,361,7,True
1,361,7,True
1,362,7,True
0,362,7,True
1,362,7,True
1,363,7,True
1,363,7,True
1,363,7,True
0,364,7,True
0,364,7,True
1,364,7,True
1,365,7,True
1,365,7,True
0,365,7,True
1,366,7,True
1,366,7,True
0,366,7,True
1,367,7,True
0,367,7,True
0,367,7,True
0,368,7,True
0,368,7,True
1,368,7,True
1,369,7,True
0,369,7,True
0,369,7,True
0,370,7,True
1,370,7,True
0,370,7,True
1,371,7,True
1,371,7,True
1,371,7,True
1,372,7,True
0,372,7,True
1,372,7,True
1,373,7,True
1,373,7,True
1,373,7,True
1,374,7,True
1,374,7,True
0,374,7,True
1,375,7,True
1,375,7,True
1,375,7,True
1,376,7,True
1,376,7,True
1,376,7,True
0,377,7,True
1,377,7,True
1,377,7,True
1,378,7,True
0,378,7,True
1,378,7,True
1,379,7,True
0,379,7,True
0,379,7,True
1,380,7,True
1,380,7,True
1,380,7,True
0,381,7,True
0,381,7,True
0,381,7,True
1,382,7,True
1,382,7,True
1,382,7,True
1,383,7,True
1,383,7,True
1,383,7,True
1,384,7,True
1,384,7,True
1,384,7,True
1,385,7,True
0,385,7,True
1,385,7,True
1,386,7,True
1,386,7,True
0,386,7,True
0,387,7,True
1,387,7,True
1,387,7,True
1,388,7,True
1,388,7,True
1,388,7,True
1,389,7,True
0,389,7,True
1,389,7,True
1,390,7,True
0,390,7,True
1,390,7,True
1,391,7,True
1,391,7,True
1,391,7,True
1,392,7,True
1,392,7,True
1,392,7,True
1,393,7,True
1,393,7,True
1,393,7,True
1,394,7,True
0,394,7,True
1,394,7,True
1,395,7,True
1,395,7,True
0,395,7,True
1,396,7,True
1,396,7,True
0,396,7,True
1,397,7,True
1,397,7,True
0,397,7,True
1,398,7,True
1,398,7,True
1,398,7,True
1,399,7,True
0,399,7,True
1,399,7,True
0,400,7,True
0,400,7,True
0,400,7,True
0,401,7,True
1,401,7,True
1,401,7,True
1,402,7,True
0,402,7,True
0,402,7,True
0,403,7,True
1,403,7,True
1,403,7,True
0,404,7,True
0,404,7,True
0,404,7,True
1,405,7,True
1,405,7,True
0,405,7,True
1,406,7,True
1,406,7,True
1,406,7,True
1,407,7,True
0,407,7,True
1,407,7,True
1,408,7,True
0,408,7,True
0,408,7,True
1,409,7,True
1,409,7,True
0,409,7,True
1,410,7,True
1,410,7,True
1,410,7,True
0,411,7,True
1,411,7,True
1,411,7,True
0,412,7,True
1,412,7,True
1,412,7,True
1,413,7,True
1,413,7,True
0,413,7,True
1,414,7,True
1,414,7,True
0,414,7,True
1,415,7,True
1,415,7,True
0,415,7,True
1,416,7,True
0,416,7,True
1,416,7,True
0,417,7,True
1,417,7,True
1,417,7,True
1,418,7,True
0,418,7,True
0,418,7,True
1,419,7,True
1,419,7,True
1,419,7,True
0,420,7,True
1,420,7,True
1,420,7,True
1,421,8,True
0,421,8,True
1,421,8,True
1,422,8,True
0,422,8,True
0,422,8,True
1,423,8,True
1,423,8,True
1,423,8,True
0,424,8,True
1,424,8,True
1,424,8,True
1,425,8,True
1,425,8,True
0,425,8,True
1,426,8,True
1,426,8,True
0,426,8,True
1,427,8,True
1,427,8,True
0,427,8,True
1,428,8,True
1,428,8,True
0,428,8,True
0,429,8,True
0,429,8,True
1,429,8,True
0,430,8,True
0,430,8,True
1,430,8,True
0,431,8,True
0,431,8,True
1,431,8,True
1,432,8,True
1,432,8,True
1,432,8,True
0,433,8,True
0,433,8,True
0,433,8,True
1,434,8,True
1,434,8,True
1,434,8,True
0,435,8,True
1,435,8,True
0,435,8,True
1,436,8,True
0,436,8,True
0,436,8,True
0,437,8,True
1,437,8,True
0,437,8,True
1,438,8,True
0,438,8,True
0,438,8,True
1,439,8,True
0,439,8,True
1,439,8,True
0,440,8,True
1,440,8,True
0,440,8,True
0,441,8,True
1,441,8,True
0,441,8,True
0,442,8,True
1,442,8,True
0,442,8,True
1,443,8,True
1,443,8,True
0,443,8,True
1,444,8,True
1,444,8,True
1,444,8,True
1,445,8,True
0,445,8,True
1,445,8,True
1,446,8,True
1,446,8,True
0,446,8,True
1,447,8,True
0,447,8,True
0,447,8,True
0,448,8,True
1,448,8,True
1,448,8,True
0,449,8,True
1,449,8,True
1,449,8,True
1,450,8,True
1,450,8,True
1,450,8,True
1,451,8,True
1,451,8,True
1,451,8,True
0,452,8,True
1,452,8,True
0,452,8,True
0,453,8,True
1,453,8,True
1,453,8,True
1,454,8,True
1,454,8,True
0,454,8,True
0,455,8,True
1,455,8,True
0,455,8,True
1,456,8,True
1,456,8,True
1,456,8,True
1,457,8,True
1,457,8,True
1,457,8,True
0,458,8,True
1,458,8,True
1,458,8,True
1,459,8,True
1,459,8,True
1,459,8,True
0,460,8,True
0,460,8,True
1,460,8,True
1,461,8,True
1,461,8,True
0,461,8,True
1,462,8,True
1,462,8,True
0,462,8,True
0,463,8,True
1,463,8,True
0,463,8,True
0,464,8,True
1,464,8,True
0,464,8,True
1,465,8,True
1,465,8,True
0,465,8,True
1,466,8,True
1,466,8,True
0,466,8,True
1,467,8,True
1,467,8,True
1,467,8,True
1,468,8,True
0,468,8,True
0,468,8,True
1,469,8,True
0,469,8,True
0,469,8,True
0,470,8,True
1,470,8,True
1,470,8,True
1,471,8,True
1,471,8,True
1,471,8,True
1,472,8,True
1,472,8,True
0,472,8,True
1,473,8,True
1,473,8,True
1,473,8,True
1,474,8,True
0,474,8,True
1,474,8,True
1,475,8,True
1,475,8,True
0,475,8,True
1,476,8,True
1,476,8,True
1,476,8,True
1,477,8,True
1,477,8,True
0,477,8,True
1,478,8,True
0,478,8,True
1,478,8,True
0,479,8,True
1,479,8,True
1,479,8,True
0,480,8,True
1,480,8,True
0,480,8,True
1,481,9,True
1,481,9,True
1,481,9,True
0,482,9,True
1,482,9,True
0,482,9,True
1,483,9,True
0,483,9,True
1,483,9,True
0,484,9,True
1,484,9,True
0,484,9,True
0,485,9,True
1,485,9,True
1,485,9,True
1,486,9,True
1,486,9,True
0,486,9,True
0,487,9,True
0,487,9,True
1,487,9,True
1,488,9,True
1,488,9,True
0,488,9,True
1,489,9,True
0,489,9,True
1,489,9,True
0,490,9,True
0,490,9,True
1,490,9,True
1,491,9,True
1,491,9,True
1,491,9,True
1,492,9,True
1,492,9,True
1,492,9,True
1,493,9,True
1,493,9,True
0,493,9,True
1,494,9,True
0,494,9,True
0,494,9,True
1,495,9,True
1,495,9,True
1,495,9,True
0,496,9,True
0,496,9,True
0,496,9,True
1,497,9,True
0,497,9,True
1,497,9,True
1,498,9,True
0,498,9,True
1,498,9,True
0,499,9,True
0,499,9,True
1,499,9,True
0,500,9,True
1,500,9,True
1,500,9,True
0,501,9,True
1,501,9,True
0,501,9,True
1,502,9,True
1,502,9,True
0,502,9,True
1,503,9,True
0,503,9,True
1,503,9,True
1,504,9,True
0,504,9,True
1,504,9,True
1,505,9,True
0,505,9,True
0,505,9,True
1,506,9,True
1,506,9,True
1,506,9,True
1,507,9,True
1,507,9,True
0,507,9,True
1,508,9,True
1,508,9,True
1,508,9,True
1,509,9,True
1,509,9,True
1,509,9,True
1,510,9,True
1,510,9,True
0,510,9,True
1,511,9,True
0,511,9,True
1,511,9,True
0,512,9,True
1,512,9,True
1,512,9,True
0,513,9,True
1,513,9,True
1,513,9,True
0,514,9,True
1,514,9,True
0,514,9,True
1,515,9,True
0,515,9,True
1,515,9,True
1,516,9,True
1,516,9,True
1,516,9,True
1,517,9,True
1,517,9,True
1,517,9,True
1,518,9,True
1,518,9,True
1,518,9,True
0,519,9,True
